48.0,64.0,187.0,18
4.0,36.0,68.0,17
2.0,36.0,137.0,4
24.0,66.0,179.0,10
193.0,223.0,241.0,7
8.0,141.0,212.0,1
2.0,36.0,115.0,5
1.0,151.0,255.0,19
55.0,185.0,240.0,2
123.0,168.0,216.0,8
32.0,131.0,193.0,15
4.0,8.0,146.0,12
22.0,56.0,166.0,9
1.0,36.0,137.0,4
1.0,36.0,136.0,4
2.0,36.0,65.0,17
38.0,177.0,231.0,1
1.0,148.0,254.0,19
24.0,65.0,117.0,7
127.0,180.0,213.0,7
2.0,8.0,134.0,12
44.0,54.0,168.0,18
10.0,52.0,166.0,10
38.0,46.0,156.0,3
1.0,39.0,140.0,4
1.0,39.0,136.0,18
7.0,107.0,160.0,14
13.0,89.0,134.0,28
34.0,38.0,107.0,3
18.0,175.0,234.0,17
8.0,36.0,89.0,3
1.0,157.0,254.0,19
33.0,72.0,135.0,12
1.0,38.0,141.0,4
68.0,149.0,211.0,5
49.0,142.0,203.0,15
0.0,150.0,255.0,338
1.0,38.0,80.0,16
1.0,37.0,145.0,9
2.0,32.0,122.0,9
41.0,93.0,180.0,11
7.0,94.0,191.0,6
36.0,148.0,228.0,2
226.0,239.0,245.0,14
16.0,124.0,173.0,14
67.0,188.0,236.0,1
1.0,133.0,255.0,19
57.0,184.0,234.0,1
48.0,59.0,169.0,3
68.0,127.0,178.0,7
76.0,157.0,215.0,15
62.0,110.0,195.0,11
1.0,131.0,255.0,19
11.0,53.0,117.0,17
57.0,181.0,232.0,1
17.0,131.0,198.0,3
1.0,129.0,255.0,19
41.0,90.0,172.0,11
57.0,179.0,254.0,19
2.0,31.0,138.0,10
1.0,32.0,69.0,16
2.0,140.0,255.0,19
1.0,144.0,255.0,19
31.0,119.0,165.0,14
88.0,216.0,254.0,2
60.0,108.0,187.0,11
13.0,80.0,164.0,2
7.0,98.0,174.0,8
68.0,135.0,193.0,5
4.0,8.0,38.0,5
4.0,33.0,69.0,17
46.0,57.0,176.0,18
1.0,34.0,127.0,18
143.0,176.0,221.0,11
143.0,176.0,219.0,8
43.0,103.0,162.0,7
1.0,137.0,254.0,19
1.0,8.0,76.0,4
1.0,34.0,73.0,16
0.0,44.0,149.0,4
23.0,74.0,140.0,7
168.0,235.0,249.0,2
62.0,143.0,195.0,2
9.0,50.0,92.0,17
65.0,113.0,164.0,7
89.0,193.0,237.0,1
12.0,83.0,155.0,17
1.0,44.0,120.0,10
33.0,83.0,154.0,18
169.0,201.0,235.0,8
135.0,198.0,232.0,2
134.0,228.0,255.0,19
9.0,49.0,105.0,17
2.0,175.0,242.0,8
5.0,15.0,91.0,10
2.0,46.0,143.0,18
25.0,94.0,170.0,3
21.0,63.0,119.0,7
186.0,214.0,229.0,7
2.0,45.0,182.0,9
0.0,11.0,86.0,4
5.0,60.0,162.0,8
49.0,173.0,255.0,19
13.0,102.0,177.0,8
0.0,45.0,94.0,16
177.0,205.0,240.0,8
2.0,39.0,141.0,4
102.0,163.0,215.0,8
31.0,129.0,195.0,15
68.0,156.0,217.0,15
134.0,213.0,244.0,10
34.0,160.0,224.0,1
81.0,143.0,191.0,7
34.0,42.0,124.0,3
54.0,100.0,170.0,6
62.0,135.0,222.0,10
124.0,133.0,133.0,9
0.0,42.0,88.0,16
3.0,20.0,104.0,10
2.0,42.0,74.0,17
34.0,167.0,255.0,19
37.0,94.0,205.0,10
13.0,93.0,195.0,17
14.0,109.0,191.0,17
1.0,170.0,240.0,8
65.0,133.0,203.0,18
1.0,13.0,91.0,4
2.0,52.0,166.0,9
145.0,191.0,223.0,7
27.0,122.0,175.0,14
1.0,52.0,203.0,9
73.0,160.0,223.0,15
46.0,86.0,148.0,6
31.0,175.0,231.0,1
2.0,51.0,108.0,16
1.0,51.0,209.0,9
24.0,25.0,126.0,3
78.0,129.0,177.0,7
8.0,53.0,85.0,17
2.0,13.0,149.0,12
10.0,72.0,148.0,17
1.0,55.0,113.0,16
6.0,106.0,155.0,14
99.0,144.0,212.0,11
9.0,60.0,108.0,17
102.0,220.0,254.0,2
69.0,153.0,217.0,15
71.0,81.0,95.0,9
2.0,53.0,183.0,9
7.0,35.0,136.0,10
11.0,87.0,147.0,6
28.0,138.0,187.0,14
6.0,26.0,56.0,3
2.0,53.0,155.0,4
36.0,57.0,133.0,9
137.0,177.0,237.0,6
59.0,78.0,104.0,9
30.0,167.0,226.0,1
153.0,191.0,253.0,6
102.0,200.0,239.0,1
43.0,139.0,205.0,30
33.0,93.0,164.0,5
107.0,152.0,216.0,22
106.0,211.0,254.0,19
14.0,123.0,185.0,15
6.0,93.0,145.0,14
8.0,11.0,63.0,3
85.0,191.0,240.0,2
9.0,53.0,118.0,17
13.0,106.0,156.0,14
32.0,174.0,235.0,1
14.0,130.0,156.0,17
65.0,126.0,175.0,7
0.0,50.0,103.0,16
1.0,3.0,48.0,4
1.0,51.0,100.0,16
1.0,3.0,46.0,4
69.0,137.0,208.0,18
0.0,12.0,85.0,8
177.0,243.0,255.0,19
31.0,168.0,228.0,3
77.0,166.0,219.0,2
35.0,102.0,195.0,6
82.0,167.0,213.0,2
1.0,61.0,121.0,16
91.0,136.0,211.0,11
53.0,68.0,86.0,9
27.0,35.0,154.0,3
12.0,115.0,178.0,15
91.0,133.0,204.0,11
138.0,170.0,222.0,11
112.0,151.0,213.0,11
46.0,109.0,200.0,6
12.0,121.0,183.0,15
255.0,255.0,255.0,12
