114.0,25.0,26.0,9
113.0,1.0,0.0,12
228.0,49.0,47.0,2
100.0,18.0,18.0,4
106.0,43.0,18.0,13
104.0,5.0,4.0,1
162.0,2.0,2.0,10
154.0,30.0,31.0,4
86.0,54.0,48.0,13
196.0,2.0,3.0,10
213.0,16.0,29.0,2
130.0,24.0,23.0,9
164.0,99.0,52.0,8
179.0,4.0,4.0,5
57.0,25.0,26.0,9
113.0,1.0,1.0,1
157.0,9.0,17.0,11
232.0,50.0,42.0,2
166.0,67.0,46.0,6
144.0,38.0,39.0,4
171.0,30.0,18.0,8
109.0,8.0,5.0,1
127.0,3.0,5.0,10
138.0,27.0,29.0,4
202.0,13.0,37.0,4
225.0,20.0,31.0,2
102.0,20.0,12.0,8
95.0,24.0,27.0,18
183.0,36.0,30.0,8
101.0,27.0,28.0,9
185.0,13.0,16.0,6
162.0,1.0,2.0,12
112.0,6.0,8.0,7
133.0,27.0,25.0,9
174.0,68.0,61.0,13
202.0,24.0,18.0,1
158.0,29.0,27.0,2
187.0,2.0,2.0,10
117.0,4.0,4.0,5
127.0,21.0,17.0,8
50.0,8.0,9.0,11
69.0,6.0,7.0,22
29.0,3.0,4.0,7
136.0,16.0,5.0,5
0.0,0.0,0.0,33
174.0,33.0,27.0,1
102.0,9.0,12.0,7
115.0,4.0,8.0,11
160.0,23.0,15.0,8
145.0,31.0,26.0,8
234.0,33.0,49.0,6
160.0,45.0,38.0,13
133.0,14.0,9.0,8
224.0,22.0,22.0,2
225.0,18.0,20.0,12
115.0,32.0,24.0,13
116.0,3.0,4.0,1
183.0,16.0,11.0,1
127.0,44.0,25.0,13
165.0,39.0,26.0,13
217.0,1.0,1.0,12
163.0,8.0,15.0,11
207.0,27.0,36.0,2
215.0,29.0,33.0,6
80.0,14.0,15.0,4
227.0,32.0,32.0,2
119.0,23.0,27.0,9
197.0,1.0,2.0,12
122.0,1.0,2.0,12
144.0,12.0,5.0,5
121.0,3.0,3.0,1
90.0,17.0,12.0,26
97.0,14.0,15.0,8
8.0,11.0,4.0,3
128.0,39.0,27.0,13
150.0,37.0,30.0,13
210.0,1.0,4.0,10
253.0,0.0,1.0,12
175.0,20.0,30.0,3
217.0,23.0,13.0,6
181.0,15.0,9.0,6
94.0,5.0,4.0,5
142.0,4.0,4.0,5
59.0,8.0,10.0,7
240.0,4.0,4.0,10
174.0,6.0,4.0,2
131.0,25.0,30.0,8
86.0,4.0,3.0,5
151.0,30.0,31.0,4
52.0,25.0,24.0,9
179.0,42.0,30.0,13
227.0,33.0,34.0,2
192.0,5.0,4.0,5
128.0,5.0,5.0,5
195.0,11.0,21.0,11
109.0,1.0,0.0,24
157.0,21.0,18.0,1
192.0,1.0,8.0,3
186.0,3.0,3.0,10
68.0,10.0,13.0,7
154.0,4.0,5.0,5
170.0,5.0,5.0,10
68.0,10.0,11.0,11
125.0,6.0,7.0,1
75.0,2.0,1.0,1
194.0,52.0,38.0,13
182.0,46.0,34.0,13
127.0,25.0,26.0,9
221.0,82.0,70.0,2
228.0,26.0,31.0,2
119.0,21.0,23.0,4
171.0,2.0,2.0,12
115.0,19.0,19.0,4
85.0,5.0,6.0,7
135.0,23.0,23.0,4
81.0,18.0,23.0,3
126.0,2.0,3.0,12
242.0,85.0,84.0,2
155.0,7.0,5.0,5
205.0,1.0,1.0,12
141.0,9.0,11.0,7
118.0,15.0,15.0,16
107.0,1.0,2.0,1
149.0,10.0,9.0,6
90.0,8.0,9.0,7
204.0,21.0,38.0,2
128.0,38.0,25.0,13
57.0,7.0,10.0,7
164.0,14.0,7.0,1
130.0,54.0,49.0,13
19.0,27.0,5.0,3
169.0,49.0,41.0,13
184.0,4.0,4.0,10
222.0,17.0,27.0,2
155.0,29.0,19.0,13
185.0,18.0,17.0,3
129.0,10.0,12.0,7
126.0,23.0,16.0,8
194.0,4.0,4.0,15
169.0,15.0,12.0,7
121.0,28.0,31.0,3
56.0,8.0,10.0,7
68.0,26.0,24.0,9
